tweet,clean_tweet,sentiment
"@BorntobeMaung @AREAJULID Ini mohon dibaca
https://t.co/D41cy0r3zm",  ini mohon dibaca ,Neutral
"@Wordgasmyc @anishidayah bupati itu gerombolan mafia,mulai dari syamsul arifin sampai sekarang ya g dipimpin oleh T… https://t.co/8A50V6Ezxx",  bupati itu gerombolan mafia mulai dari syamsul arifin sampai sekarang ya g dipimpin oleh t ,Negative
"@y0lks @AREAJULID Penjara aka kurungan
https://t.co/D41cy0r3zm",  penjara aka kurungan ,Neutral
"Fakta Penjara Manusia di Rumah Bupati Langkat, Lebih dari 40 Orang Pernah Ditahan

""Para pekerja yg dipekerjakan di… https://t.co/oHZI1orGQu",fakta penjara manusia di rumah bupati langkat  lebih dari  orang pernah ditahan   para pekerja yg dipekerjakan di ,Neutral
"@urstarza @AREAJULID Iyes
https://t.co/D41cy0r3zm",  iyes ,Neutral
"Bupati ini sudah manusia setan menjelma manusia, kalo bisa diperiksa teliti siapa tahu ada jenazah dikubur disitu s… https://t.co/i1eXGhqyX1",bupati ini sudah manusia setan menjelma manusia  kalo bisa diperiksa teliti siapa tahu ada jenazah dikubur disitu s ,Positive
"@Wordgasmyc @anishidayah Saya warga langkat,dan kalo pertanyaan kenapa bupati macem TRP itu yang terpilih ya karena… https://t.co/bCWAXjHLmW",  saya warga langkat dan kalo pertanyaan kenapa bupati macem trp itu yang terpilih ya karena ,Positive
Iblis pensiun melihat kelakuan bupati Langkat https://t.co/uD4LNFL44F,iblis pensiun melihat kelakuan bupati langkat ,Negative
"Heboh penemuan kerangkeng yang disebut sebagai tempat rehabilitasi narkoba di rumah Bupati Langkat, Terbit Rencana… https://t.co/tRmLIJiUSG",heboh penemuan kerangkeng yang disebut sebagai tempat rehabilitasi narkoba di rumah bupati langkat  terbit rencana ,Negative
"Ditemukan Kerangkeng Manusia di Rumah Bupati Nonaktif Langkat, Diduga Praktik Perbudakan Modern… https://t.co/F1FpJAFP2X",ditemukan kerangkeng manusia di rumah bupati nonaktif langkat  diduga praktik perbudakan modern ,Negative
"Foto-foto Penjara Manusia di Rumah Bupati Langkat, Tahanan Diduga Diperbudak dan Disiksa
 
https://t.co/Ic9dOkZ4Qi via @tribunnews",foto foto penjara manusia di rumah bupati langkat  tahanan diduga diperbudak dan disiksa    via ,Negative
Warganet Kutuk Tindakan Bupati Langkat yang Diduga Lakukan Perbudakan https://t.co/IqGnQKDOXS,warganet kutuk tindakan bupati langkat yang diduga lakukan perbudakan ,Negative
Kakak Kandung Terbit Rencana Perangin Angin Tutup Mulut Soal Temuan Kerangkeng di Rumah Bupati Langkat… https://t.co/DWwk551617,kakak kandung terbit rencana perangin angin tutup mulut soal temuan kerangkeng di rumah bupati langkat ,Negative
"@jantungpiisang Itu kejadian dmn cuk,itu penjara pribadi bupati langkat yg keciduk KPK,mereka itu tahanan narkoba y… https://t.co/dbvEAi0TY0", itu kejadian dmn cuk itu penjara pribadi bupati langkat yg keciduk kpk mereka itu tahanan narkoba y ,Negative
@Ochi_Queen09_1 IBLIS DALAM WUJUD BUPATI LANGKAT. GIMANA INI WARGANYA MILIH PEMIMPIN BIADAB BODAT., iblis dalam wujud bupati langkat  gimana ini warganya milih pemimpin biadab bodat ,Negative
"Kejahatan kemanusiaan,yang begini ungkap data keluarga bupati langkat dan kerabatnya.Enggak mungkin kerabatnya engg… https://t.co/aYuEIENnyY",kejahatan kemanusiaan yang begini ungkap data keluarga bupati langkat dan kerabatnya enggak mungkin kerabatnya engg ,Negative
"Bapak Bupati Langkat , shame on you !!!!!!!",bapak bupati langkat   shame on you        ,Neutral
Kata 'Biadab' jadi trending nomor dua di Twitter https://t.co/LrW1fIkKA4,kata  biadab  jadi trending nomor dua di twitter ,Negative
@Ochi_Queen09_1 Usut tuntas dugaan perbudakan modern thp pekerja sawit di rmh bupati Langkat OTT KPK. Pekerjanya di… https://t.co/aYdECwvQ7n, usut tuntas dugaan perbudakan modern thp pekerja sawit di rmh bupati langkat ott kpk  pekerjanya di ,Neutral
"::
Bupati Langkat punya penjara dalam rumahnya untuk diisi para budak pekerja perkebunan kelapa sawit.
Sebentar lag… https://t.co/arnUhv73jx",   bupati langkat punya penjara dalam rumahnya untuk diisi para budak pekerja perkebunan kelapa sawit  sebentar lag ,Neutral
"Langkat ini daerahnya luas bgt.. dapet bupati yg aneh2 pula😅
Rakyatny klo pun sejahtera krna mmg ingin kluar dri zo… https://t.co/FWuolr8CmI",langkat ini daerahnya luas bgt   dapet bupati yg  pula rakyatny klo pun sejahtera krna mmg ingin kluar dri zo ,Neutral
"Bupati Langkat kalau nggak segera ketangkep bisa menjadi seperti Hitler, punya penjara sendiri...ngeri",bupati langkat kalau nggak segera ketangkep bisa menjadi seperti hitler  punya penjara sendiri   ngeri,Neutral
Gak habis pikir sm bupati langkat yg punya penjara khsus di belakang rumahnya. Gak kebayang orang2 disitu udh ditah… https://t.co/nN5yDBR4X1,gak habis pikir sm bupati langkat yg punya penjara khsus di belakang rumahnya  gak kebayang  disitu udh ditah ,Neutral
"@mei_peseek Ada2 aja emg kelakuan bupati warga stabat dan sekitarnya 😭😭😭

Kado ultah langkat tahun ini gila bnget s… https://t.co/aaAntYuZwk",  aja emg kelakuan bupati warga stabat dan sekitarnya   kado ultah langkat tahun ini gila bnget s ,Negative
seriously bupati langkat? sakit sih,seriously bupati langkat  sakit sih,Negative
Itu bupati langkat punya kerangkeng dirumahnya,itu bupati langkat punya kerangkeng dirumahnya,Neutral
"Komnas HAM Minta Penyelidikan Dugaan Perbudakan di Rumah Bupati Langkat Transparan
https://t.co/EbEumpDT1y",komnas ham minta penyelidikan dugaan perbudakan di rumah bupati langkat transparan ,Negative
Bupati ne cah langkat https://t.co/hpmN9Mp8an,bupati ne cah langkat ,Neutral
"Astaga, Kerangkeng Berisi Manusia Ditemukan di Rumah Bupati Langkat, Diduga Siksa Pekerja Sawit #HeadlineNews… https://t.co/UaUpnLq4mu",astaga  kerangkeng berisi manusia ditemukan di rumah bupati langkat  diduga siksa pekerja sawit  headlinenews ,Negative
"Marah banget,,,, lebih marah lagi w ga bisa apa apa,,, https://t.co/uIWk4WTYyp",marah banget     lebih marah lagi w ga bisa apa apa    ,Negative
"Bupati Langkat Punya Penjara ??..

Itu kok orangnya seperti babak belur ??..

Harus di usut tuntas ini

CC Pak… https://t.co/2riA2ui4z2",bupati langkat punya penjara       itu kok orangnya seperti babak belur       harus di usut tuntas ini  cc pak ,Neutral
"Pasca OTT KPK, Bupati Langkat Nonaktif Kembali Tersandung Kasus Perbudakan Manusia https://t.co/zFelW1xvK9",pasca ott kpk  bupati langkat nonaktif kembali tersandung kasus perbudakan manusia ,Negative
dah gila ni orang sampe bikin sel kaya gini di belakang rumah https://t.co/Ui2XyhdNUG,dah gila ni orang sampe bikin sel kaya gini di belakang rumah ,Negative
Bupati Langkat tu klo dlu mah look like Tuan Baron diserial telenovela Little Missy 👺🐒,bupati langkat tu klo dlu mah look like tuan baron diserial telenovela little missy ,Neutral
@mei_peseek cc @Ayang_Utriza tolong cc @ListyoSigitP ini ada perbudakan manusia di Lakukan Bupati Langkat yg kena O… https://t.co/nePLs4dcvT, cc  tolong cc  ini ada perbudakan manusia di lakukan bupati langkat yg kena o ,Neutral
Gurbernur Sumatera Utara Edy Rahmayadi merespons terkait kerangkeng manusia yang berada di lahan rumah pribadi Bupa… https://t.co/qRgaccHPBd,gurbernur sumatera utara edy rahmayadi merespons terkait kerangkeng manusia yang berada di lahan rumah pribadi bupa ,Neutral
Demi Allah abis baca kasus Bupati Langkat. May you rot in hell.,demi allah abis baca kasus bupati langkat  may you rot in hell ,Negative
"Ditanya Kerangkeng Manusia di Rumah Adiknya, Kakak Bupati Langkat Hanya Tertunduk dan Bungkam… https://t.co/Zvprz5p3FZ",ditanya kerangkeng manusia di rumah adiknya  kakak bupati langkat hanya tertunduk dan bungkam ,Negative
@mei_peseek cc @DivHumas_Polri Bupati Langkat yg tertangkap OTT KPK juga melakukan kegiatan perbudakan Manusia., cc  bupati langkat yg tertangkap ott kpk juga melakukan kegiatan perbudakan manusia ,Negative
"Perbudakan 

https://t.co/8i9RvUmzhM https://t.co/LvtcuyzH6i",perbudakan    ,Neutral
"Ada penjara khusus di rumah Bupati Langkat yang terkena OTT KPK diduga ada praktek perbudakan...
https://t.co/qZm2Ktarna",ada penjara khusus di rumah bupati langkat yang terkena ott kpk diduga ada praktek perbudakan    ,Negative
Ini Bupati Langkat rasanya bupati otak kriminal. Berlapis lapis pasal yg dikenakan akibat ulahnya. Jangan kasih ken… https://t.co/fo873r9YYj,ini bupati langkat rasanya bupati otak kriminal  berlapis lapis pasal yg dikenakan akibat ulahnya  jangan kasih ken ,Negative
sumpah dari pagi tiap baca berita Bupati Langkat selalu baca lebih dari sekali karena ada kalimat yang sulit dimeng… https://t.co/Ua6IYx1VPb,sumpah dari pagi tiap baca berita bupati langkat selalu baca lebih dari sekali karena ada kalimat yang sulit dimeng ,Negative
"Kok bisa yaa kepilih jadi bupati itu bupati langkat,emg  bner2 ga ketahuan yee aksi bejat beliau tuh? 🤔🤔",kok bisa yaa kepilih jadi bupati itu bupati langkat emg   ga ketahuan yee aksi bejat beliau tuh  ,Negative
@airlangga_hrt Bos ini kader golkar. Bupati langkat keparat bajingn bngt.perbudakan d jaman modern.parahhh https://t.co/b7sjgmj2q9, bos ini kader golkar  bupati langkat keparat bajingn bngt perbudakan d jaman modern parahhh ,Negative
Gada otaknya Bupati Langkat ini ah. Biadab betul.,gada otaknya bupati langkat ini ah  biadab betul ,Neutral
"ternyata masih ada sistem perbudakan di indonesia. pelaku apapun alasannya HARUS DI HUKUM MATI!! 

https://t.co/ceykff60Ja",ternyata masih ada sistem perbudakan di indonesia  pelaku apapun alasannya harus di hukum mati     ,Neutral
Poldasu dalami bangunan mirip penjara di rumah pribadi mantan bupati Langkat https://t.co/9cyKRfewTV,poldasu dalami bangunan mirip penjara di rumah pribadi mantan bupati langkat ,Neutral
"@geloraco Saya benar² bingung and terheran² kho Akhlaknya Bupati Langkat seperti ini bisa terpilih.
Pertanyaannya ""… https://t.co/igV0b18Tit", saya benar² bingung and terheran² kho akhlaknya bupati langkat seperti ini bisa terpilih  pertanyaannya   ,Neutral
Heboh Kerangkeng Manusia Di Rumah Bupati Langkat https://t.co/oi6XoKIAZj #beritajogja #jogja #jogjaistimewa https://t.co/fjMDmV9TUs,heboh kerangkeng manusia di rumah bupati langkat   beritajogja  jogja  jogjaistimewa ,Neutral
Komnas HAM Usut Kerangkeng Manusia di Rumah Bupati Langkat https://t.co/MngrPqCtHb,komnas ham usut kerangkeng manusia di rumah bupati langkat ,Neutral
Bupati langkat ni gila juga,bupati langkat ni gila juga,Negative
"Sebanyak 40 Buruh Diduga Disiksa dalam Kerangkeng Milik Bupati Langkat
https://t.co/pRE6z8amvN",sebanyak  buruh diduga disiksa dalam kerangkeng milik bupati langkat ,Negative
bupati langkat mukanya serem 😖,bupati langkat mukanya serem ,Neutral
@mei_peseek Hebat amat bupati langkat 😨, hebat amat bupati langkat ,Positive
"Bupati nonaktif Langkat,Sumut yang terjaring OTT KPK Terbit Rencana Perangin-Ingin diduga juga melakukan kejahatan… https://t.co/AMawy2HWMa",bupati nonaktif langkat sumut yang terjaring ott kpk terbit rencana perangin ingin diduga juga melakukan kejahatan ,Negative
"Mengerikan! Usai Kasus Dugaan Korupsi, Kini Bupati Langkat Diduga Lakukan Perbudakan di Rumahnya https://t.co/980Culcco8",mengerikan  usai kasus dugaan korupsi  kini bupati langkat diduga lakukan perbudakan di rumahnya ,Negative
"Gendeng!

https://t.co/6z7olYPqMG",gendeng   ,Negative
"@RieGucciano Dikutip dari laman KPU, Terbit Rencana Perangin Angin lahir pada 24 Juni 1972. Dia diketahui merupakan… https://t.co/Kl6QZtBJVs", dikutip dari laman kpu  terbit rencana perangin angin lahir pada  juni   dia diketahui merupakan ,Positive
Alinea pertama UUD 1945 sangat menentang adanya penjajahan seperti yg dilakukan oleh Bupati Langkat. minimal hukuma… https://t.co/VGCuF6l4TA,alinea pertama uud  sangat menentang adanya penjajahan seperti yg dilakukan oleh bupati langkat  minimal hukuma ,Negative
Gila bgt bupati Langkat,gila bgt bupati langkat,Negative
"Migrant Care akan melaporkan Bupati Langkat, Sumatera Utara, Terbit Rencana Perangin Angin, atas dugaan perbudakan… https://t.co/NS2BftkYz0",migrant care akan melaporkan bupati langkat  sumatera utara  terbit rencana perangin angin  atas dugaan perbudakan ,Neutral
"@Ochi_Queen09_1 @Ochi_Queen09_2 Foto2 40 korban Yang dikerangkeng Bupati Langkat,  Ketakutan dan berkaca-kaca saat… https://t.co/3SUxvW5ink",    korban yang dikerangkeng bupati langkat   ketakutan dan berkaca kaca saat ,Negative
titi rusdi sedang menyumpahi bupati langkat...,titi rusdi sedang menyumpahi bupati langkat   ,Negative
"Selain didakwa tersangka kasus korupsi, Bupati Langkat juga harus didakwa melakukan kejahatan manusia (perbudakan) yang melanggar HAM.",selain didakwa tersangka kasus korupsi  bupati langkat juga harus didakwa melakukan kejahatan manusia  perbudakan  yang melanggar ham ,Negative
"@anggasasongko Ah, kata pak pol itu tempat rehab kok 🤪🔨https://t.co/qJZCLLPwPy", ah  kata pak pol itu tempat rehab kok ,Negative
@BungkusTukang @ListyoSigitP @DivHumas_Polri @yanmas_reskrim #TerserahPolisi mau nangkap Bupati Langkat ini atau tidak😂🤣,     terserahpolisi mau nangkap bupati langkat ini atau tidak,Neutral
"@RaniKancana_ Masuk Jajaran Kepala Daerah Terkaya, Berikut Rekam Jejak Bupati Langkat yang Kena OTT KPK

Dari parta… https://t.co/qN0xH7jGSQ", masuk jajaran kepala daerah terkaya  berikut rekam jejak bupati langkat yang kena ott kpk  dari parta ,Neutral
"Serem juga ya berita perbudakan Bupati langkat. Yg aneh kok bisa dia kepilih jadi Bupati? 

Perbudakan zaman skrg y… https://t.co/VAlFqXCNB3",serem juga ya berita perbudakan bupati langkat  yg aneh kok bisa dia kepilih jadi bupati    perbudakan zaman skrg y ,Negative
"Bisa Bangun Penjara di dalam Rumah, Ternyata Segini Kekayaan Bupati Langkat Terbit Rencana Perangin Angin… https://t.co/Vu5tSIkV28",bisa bangun penjara di dalam rumah  ternyata segini kekayaan bupati langkat terbit rencana perangin angin ,Positive
Bupati Langkat Diduga Kerangkeng dan Siksa 40 Pekerja Sawit https://t.co/Qx8mKPkBde,bupati langkat diduga kerangkeng dan siksa  pekerja sawit ,Negative
itu si bupati langkat kalo ga kena KPK perbudakannya gabakal terungkap tuh. gabisa bayangin 😭,itu si bupati langkat kalo ga kena kpk perbudakannya gabakal terungkap tuh  gabisa bayangin ,Positive
Bupati Langkat merasa jadi Raja diatas angin. #Keadilan dan kemanusiaan milik sang Raja. https://t.co/J5APeCIHRA,bupati langkat merasa jadi raja diatas angin   keadilan dan kemanusiaan milik sang raja  ,Neutral
"@midzukiharu Kalau dilihat dari profilnya, ni org jaringannya luas bgt. Ketua organisasi berkali-kali artinya bnyk… https://t.co/daXVrOS9dE", kalau dilihat dari profilnya  ni org jaringannya luas bgt  ketua organisasi berkali kali artinya bnyk ,Neutral
"Bupati ( Langkat ) dibelakang Rumah ada Kurungan Untuk mengurung Manusia.
Bentuk kekurang ajaran dan semena mena te… https://t.co/axhG9QDW7Q",bupati   langkat   dibelakang rumah ada kurungan untuk mengurung manusia  bentuk kekurang ajaran dan semena mena te ,Neutral
"liat berita tentang bupati langkat, sakit hati banget jujur, I lost my faith in humanity.",liat berita tentang bupati langkat  sakit hati banget jujur  i lost my faith in humanity ,Positive
"Praktik perbudakan yang di lakukan oleh Bupati Langkat ,dirumahnya terdapat penjara untuk para pekerja.

Omaegat😱😱😱… https://t.co/aeRJSQSoyW",praktik perbudakan yang di lakukan oleh bupati langkat  dirumahnya terdapat penjara untuk para pekerja   omaegat ,Neutral
@ecwx48 Kirain bupati langkat ingin berperang lawan angin.. taunya itu namanya toh 😓, kirain bupati langkat ingin berperang lawan angin   taunya itu namanya toh ,Negative
@mei_peseek @DivHumas_Polri @ListyoSigitP mohon agar segera PECAT Kapolda @polisisumut yg udah berjuang melindungi… https://t.co/WXZDJefoFO,   mohon agar segera pecat kapolda  yg udah berjuang melindungi ,Neutral
"Detik-detik Penemuan Kerangkeng Manusia di Rumah Bupati Langkat, Begini Faktanya
Selengkapnya klik link https://t.co/7eTaoAV8z2",detik detik penemuan kerangkeng manusia di rumah bupati langkat  begini faktanya selengkapnya klik link ,Neutral
Ko bisa sih Bupati langkat kepilih jadi Bupati,ko bisa sih bupati langkat kepilih jadi bupati,Positive
"Karangkeng Manusia di Rumah Bupati Langkat Non Aktif.

https://t.co/qcYQkOH4qU",karangkeng manusia di rumah bupati langkat non aktif   ,Positive
"27 orang dalam kerangkeng di rumah Bupati Langkat.... 

Tindakan yang sangat memalukan
Dan sungguh Biadap.. https://t.co/WUfrsP1LDG", orang dalam kerangkeng di rumah bupati langkat       tindakan yang sangat memalukan dan sungguh biadap   ,Negative
"Kerangkeng bupati Langkat dilaporkan ke Komnas HAM....
Tragedi km 50 aza dibilang kejahatan biasa apalagi ini gk ad… https://t.co/XhlOCATvOw",kerangkeng bupati langkat dilaporkan ke komnas ham     tragedi km  aza dibilang kejahatan biasa apalagi ini gk ad ,Negative
@Cintada16 Ini penyiksaan centeng bupati bukan rehab narkoba...sdh rahasia umum bupati Langkat itu preman..., ini penyiksaan centeng bupati bukan rehab narkoba   sdh rahasia umum bupati langkat itu preman   ,Negative
anak Langkat uda tau kelakuan mafia jadi bupati 🤭🤭🤭,anak langkat uda tau kelakuan mafia jadi bupati ,Negative
"@susipudjiastuti Sama bu mengingat ini praktiknya sudah berlangsung lama sekali  kok bisa2nya baru ketahuan skrg
https://t.co/D41cy0r3zm", sama bu mengingat ini praktiknya sudah berlangsung lama sekali  kok  baru ketahuan skrg ,Negative
"Gila bgt kasusnya Bupati Langkat. Bener-bener kaya di scene film. Perbudakan di era modern🤯 Cruel, inhuman.. crazy",gila bgt kasusnya bupati langkat  bener bener kaya di scene film  perbudakan di era modern cruel  inhuman   crazy,Negative
tapi ini kedua kalinya secara berturut-turut bupati langkat kena kasus korupsi. semoga selanjutnya jangan begini.,tapi ini kedua kalinya secara berturut turut bupati langkat kena kasus korupsi  semoga selanjutnya jangan begini ,Negative
"Bupati Langkat Punya Penjara Diduga untuk Perbudakan, Susi Pudjiastuti: Tidak Bisa Ditolerir! https://t.co/kxJ9JzPAgA",bupati langkat punya penjara diduga untuk perbudakan  susi pudjiastuti  tidak bisa ditolerir  ,Neutral
